content,score,sentiment,sentiment_encoded
proses transaksi cepet banget sangat bantu,5,Positive,1
pokok lebih mantap,5,Positive,1
mau tranfer lebih mudah favorit langsung ada bayar pake qris lebih mudah pokoke mantap,5,Positive,1
aplikasi yg keren sangat mudah transaksi,5,Positive,1
tampil sangat tarik kini banget lebih mudah terimakasih bni baik,5,Positive,1
menu sangat lengkap mudah transaksi responnya cepat terimakasih bni sukses selalu,5,Positive,1
aplikasi praktis guna,5,Positive,1
wondr super apps financial semua nasabah bni access qris 1 step dashboard financial cash in cash out simple informatif tambah lebih banyak fitur fiturnya khusus bayar pdam kota makassar sukses bni mantap wondr,5,Positive,1
alam baru yg lebih mudah transaksi,5,Positive,1
wonder,5,Positive,1
terlalu susah verifikasi wajah,2,Negative,0
kecewa alias di php bni apply kartu kredit dapat balas kartu kredit telah tuju tunggu tunggu gak nyampe telpon call center kata tolak bingung kihat sistem nya tuju tolak anehhh yaaaa kalau memang gak tuju jangan beri informasi tuju tolak jangan main sama data ya,1,Negative,0
wonder sangat bantu transaksi cashless,5,Positive,1
aplikasi cepet mudah banget lebih friendly,5,Positive,1
wondr bni makin keren,5,Positive,1
ini aplikasi nambah ribet aja buruk begini cara daftar pas verifikasi wajah ribet susah bingung dah pokok sama bni,1,Negative,0
susah bgt verifikasi wajah,3,Negative,0
untuk apk nya sangat bagus mudah transaksi cuman transaksi top up wallet batas blum transaksi setor tunai lewat apk wondr moga nnti nya bakal cepat hadir,5,Positive,1
aplikasi kurang,1,Negative,0
aplikasi burikkkkkk udah daftar verifikasi wajah tapi minta update data terus cabang dekat sudah update orang cabang pas coba tetap minta update gitu2 aja terus aplikasi burik sampe lebaran monyet terimakasih,1,Negative,0
aplikasi bagus mudah langgan,5,Positive,1
aplikasi nyaman pakai respon cepat user friendly fiturnya banyak kini banget,5,Positive,1
aplikasi baik kelola uang bni,5,Positive,1
hidup jadi lebih mudah wondr by bni,5,Positive,1
lebih simpel,5,Positive,1
ini aplikasi yg tunggu dr abankku aplikasi simple mudah pakai dukung it yg canggih sbg bank bumn buat transaksi cepat mudah,5,Positive,1
tampil tarik mudah guna transfer jadi lebih cepat mantap,5,Positive,1
tambah keren lebih cepat buat transaksi,5,Positive,1
aplikasi yg bagus simple,5,Positive,1
aplikasi lebih praktis mudah cepat,5,Positive,1
mantab simpel,5,Positive,1
terus laku baik belum sempurna sich yakin aja moga tambah top markotop,4,Positive,1
aplikasi praktis bayar qris tampil bagus lengkap fiturnya sukses buat bni,5,Positive,1
keren banget aplikasi baru bni sangat simple mudah praktis era digital good job bni,5,Positive,1
pake qris wondr cepet banget,5,Positive,1
wondr lebih cepat lengkap fiturnya,5,Positive,1
mau makan minum ntraktir si jum jono sama joni beli pulsa bayar listrik enak banget pake wondr bni,5,Positive,1
sangat mudah cepat tampil lebih fresh kerennnn wondr by bni,5,Positive,1
aplikasi baru lebih ok tampil lebih fresh lebih cepat simpel keren dah,5,Positive,1
lebih mudah lebih cepat,5,Positive,1
aplikasi qrisnya simple jadi lebih mudah transaksi,5,Positive,1
cepet bangettt banyak promonyaa lebih praktis transaksi kerennn banget neh aplikasi,5,Positive,1
aplikasi baru utk transaksi bank bni yg lebih canggih lebih cepat senang,5,Positive,1
mobile banking baik transaksi jadi lebih mudah cepat tampil sangat tarik,5,Positive,1
qris lebih cepat tampil tarik,5,Positive,1
tampil lebih tarik transaksi lebih cepat,5,Positive,1
tolong update app nya berapa kali verifikasi email tetap mau verifikasi padahal benar no otp nya,1,Negative,0
pakai wondr jadi lebih mudah transaksi,5,Positive,1
aplikasi wondr mantull nyaman banget pake aplikasi baru nya bni semua transaksi jadi lebih mudah,5,Positive,1
lebihhh lengkap lebih mudah trnsaksi qris,5,Positive,1
tampil lebih kini lebih praktis tarik,5,Positive,1
klo buat aplikasi sempurna dlu baru rilis masa gw mau verif email udh sampe 3kali gagal mulu heran padahal kode yg gw masukin udh bner,1,Negative,0
buruk sekali bisa qriss transaksi sering gagal,1,Negative,0
tanpa userid lebih simple lebih keren reset pin atm klo atm pas blokir lupa pin hrus cs,5,Positive,1
transaksi apa jadi lebih muduah thanks bni,5,Positive,1
keren gampang aplikasi baru bni lebih warna dan transaksi e-wallet atau qris tanpa login,5,Positive,1
tampil lebih fresh simpel,5,Positive,1
aplikasi simpel mudah transaksi sangat bantu wondr by bni keren terima kasih bni,5,Positive,1
wondr makin mudah kita transaksi,5,Positive,1
tampil lebih tarik lebih mudah paham menu menu nya lebih simple langkah langkah transaksi,5,Positive,1
jauh lebih cepat joss,5,Positive,1
mbanking tampil tarik proses transaksi cepat kelola uang lewat mbanking keren,5,Positive,1
sangat mudah simple,5,Positive,1
mantap mudah transaksi tampil sangan milenial,5,Positive,1
sangat mudah simpel,5,Positive,1
tampil keren trx lebih simple,5,Positive,1
sangat bagus simpel,5,Positive,1
terimakasih bni aplikasi keren tampil tambah kini mau transaksi lebih mudah cepet sekarang promonya banyak,5,Positive,1
tampil keren user friendly banget sangat mudah betransaksi bisa lihat histori transaksi lebih 3 bulan ada menu insight sangat tarik lihat pasu keluar pokok keren,5,Positive,1
lebih simple mudah utk transaksi,5,Positive,1
keren nih aplikasi lebih simple cepat,5,Positive,1
aplikasi colourful mudah transaksi,5,Positive,1
lebih mudah lebih praktis go wondr by bni,5,Positive,1
tampil lebih kini lebih mudah paham wondr jadiinmaumu,5,Positive,1
tampil keren proses transaksi cepat buka qris gak perlu login,5,Positive,1
wondr luuaarr biasa simpel lohhh kalau mau transaksi apa simple banget langkah2 nya kalau mau aktivasi simple banget mudah sukkaaaa bangetttt sama wondr,5,Positive,1
aplikasi paling simple mudah utk segala transaksi,5,Positive,1
aktivasi wondr by bni lebih cepat mudah menu transaksi lebih simpel cepat,5,Positive,1
lebih cepat transaksi lebih mudah guna top,5,Positive,1
sangat kini cepat mudah aktivasi aman banget semua kalang,5,Positive,1
tampil lebih tarik lebih gampang utk transaksi,5,Positive,1
wondr mantap transaksi lebih cepat,5,Positive,1
wonr by bni is wonderfull trx qris jadi lebih mudah,5,Positive,1
aplikasi solusi canggih,5,Positive,1
bayar guna qris lalu wondr lebih cepat praktis warna colour full banget akses lebih cepet sangat easy to use,5,Positive,1
aplikasi mudah guna sangat bantu buat transaksi hari,5,Positive,1
lebih riah,5,Positive,1
wondr banget ga siii,5,Positive,1
kecewa pernah buka aplikasi cuma sekali saat pertama download itu ga lagi pindah bank saja,1,Negative,0
lebih simpel guna josss,5,Positive,1
menu wondr lengkap mudah transaksi lebih kini tarik,5,Positive,1
ini aplikasi kerennnn banget tampil seru operasional user friendly bener -bener wonderfull app deh depan moga makin ok,5,Positive,1
wondr lebih simpel,5,Positive,1
sangat muas lebih baik versi belum makasih bni,5,Positive,1
waaaahh mantap bangeettt buat transaksi cepet warna lucuuuu,5,Positive,1
tampil sangat tarik lebih simpel,5,Positive,1
wondr pilih baik transaksi semua jadi lebih mudah praktis,5,Positive,1
aplikasi simpel kini mantaaap bni transaksi jd makin mudah,5,Positive,1
app super yg mudah transaksi kapan pun tanpa batas ruang waktu top up dana tabung jadi wonder pilih utama bertansaksi genggam,5,Positive,1
aplikasi baik panjang masa kerenn,5,Positive,1
bni wondr lebih praktis sangat mudah guna simpel mudah paham,5,Positive,1
transaksi jd lebih sat set,5,Positive,1
lebih praktis mudah sangat simpel transaksi apa jadi lebih gampang,5,Positive,1
aplikasi oke bangett aku sukak,5,Positive,1
aplikasi nya cepet bingitt kini sesuai jiwa muda,5,Positive,1
1345 tiada 2 nya mantap,5,Positive,1
lebih mudah lebih aman,5,Positive,1
lebih mudah aman transaksi,5,Positive,1
keren lebih simple sukses bni,5,Positive,1
mudah cepat laku transaksi tampil nya bagus,5,Positive,1
lebih simple apknya,5,Positive,1
wondr lbh cepet transaksi,5,Positive,1
aplikasi super cepet gak pake ribet top banget,5,Positive,1
tampil lebih keren guna lebih mudah lebih cepat,5,Positive,1
tampil bagus segar,5,Positive,1
woow keren lebih cepet lebih simpel sat set wat wet pokok mantap,5,Positive,1
good apps,5,Positive,1
super cepat mantap 1 way 1 click,5,Positive,1
sleek smooth banking apps yg sesuai butuh nasabah good job bni,5,Positive,1
mantap cepat banget,5,Positive,1
sngat mudah bayar bayar tampil lebih keren dri yg lama,5,Positive,1
wondr,5,Positive,1
aplikasi lebih mudah guna,5,Positive,1
qrisnya cepet banget,5,Positive,1
wondr memang mantap transaksi jadi mudah prakris,5,Positive,1
transaksi lebih mudah,5,Positive,1
lebih mudah transaksi modern,5,Positive,1
kereeennn dong wondr by bni lebih mudah simple,5,Positive,1
aplikasi sangat flexible tarik mudah transaksi,5,Positive,1
wondr mantap,5,Positive,1
wondr mantap,5,Positive,1
aplikasi mudah guna lebih byk promo pakai qris nya mantap deh,5,Positive,1
nice apps lebih ringkes sekarang,5,Positive,1
sayang banget sama wondr ku gampang makin cepat transaksi,5,Positive,1
e wallet lebih mudah,5,Positive,1
proses lebih cepat utama bayar qris mantap moga segera lengkap fiturnya mbanking belum biar makin keren,5,Positive,1
bayar qris wondr cepet banget tampil kece warna lucuu,5,Positive,1
wah keren lebih cepat lebih mudah tampil keren,5,Positive,1
wondr mantap,5,Positive,1
transaksi lebih mudah tampil colorfull,5,Positive,1
new aplikasi mudah cepat transaksi qris warna nya bagus menu nya lebih mudah trimakasih bni,5,Positive,1
lebih bagus tampil sangat mudah guna,5,Positive,1
saya mau alih bni mobile banking aplikasi wondr by bni kira awal di aplikasi baru tinggal masukin user mpin di aplikasi baru nya tetapi malah verifikasi data diri lagi pada verifikasi wajah sdh 3 kali verifikasi wajah ngak pernah hasil,1,Negative,0
lebih mudah transaksi serasa bank genggam,5,Positive,1
simple transaksi qris,5,Positive,1
tidak registrasi saat deteksi wajah selalu gagal padahal ikut instruksi layar lebih cepat bni mobile banking,2,Negative,0
pake wonder mudah paraktis tiap transaksi,5,Positive,1
bayar qris transfer cepat banget top lah wondr,5,Positive,1
bayar qris wondr cepat banget cuma 3 step aja langsung slesay,5,Positive,1
bayar pakai qris lebih cepat efisien,5,Positive,1
super app ok banget sangat mudah transaksi monitoring uang,5,Positive,1
suwe sdh klarifikasi lewat imel kode otp mna kaga mau masuk pdhl nomer yg kirim 6 digit sdh sy ketik berak kebon merekpek lah aplikasi nyh,1,Negative,0
bayar qris diwondr cepet banget cuman 3 step selesai,5,Positive,1
verifikasi email gagal ters,2,Negative,0
bayar listrik bni wonder gampang cepet banget,5,Positive,1
aplikasi bagus bayar pake qris jadi cepet banget,5,Positive,1
lebih praktis mudah guna terbaiiiiikk,5,Positive,1
1 bayar qris wondr cepet banget cuma tiga step selesai 2 top up e wallet cepet,5,Positive,1
pake qris wondr bni transaksi banyak merchant dgn akses cepat sekali klik,5,Positive,1
dengan wondr transaksi lebih mudah banding app belum aplikasi lebih tarik sukses terus utk wondr bni,5,Positive,1
bayar qris mudah trf cepat isi ewallet mudah,5,Positive,1
tampil nya makin keren bayar makin mudah pake wondr,5,Positive,1
mantap sekarang lebih mudah guna aplikasi fitur lebih lengkap simple,5,Positive,1
alam baru transaksi digital banking tampil lebih eye catching proses transaksi lebih cepat bravo bni,5,Positive,1
tampil aplikasi tarik transaksi jadi lebih cepat mantap,5,Positive,1
transaksi mudah cepat,5,Positive,1
bagus aplikasi lebih mudah guna tampil tarik keren,5,Positive,1
transaksi qris wondr lebih cepat banyak promo tarik,5,Positive,1
qrisnya oke bingits,5,Positive,1
transaksi lebih cepat efisien,5,Positive,1
baik nyaman guna,5,Positive,1
aplikasi bagus tampil tarik lebih simpel fitur fitur baru juga ada akses cepat utk e wallet jadi makin praktis utk transaksi,5,Positive,1
lebih mudah simple cepat,5,Positive,1
aplikasi yg user friendly banyak promo,5,Positive,1
bayar guna qris wondr mudah gampang cepet bangeett buat transaksi lebih senang,5,Positive,1
tampil bagus good bni terus inovasi jadi lebih baik yaa terimakasih,5,Positive,1
transaksi cepat mudah desain tarik banyak promo,5,Positive,1
bayar2 pakai qris wondr cepet banget cuma 3 step selesai,5,Positive,1
keren praktis tnp perlu atm utk jelajah bayar beli dsbnya makin maju sukses utk wondr,5,Positive,1
aplikasi nya mudah nasabah terimakasih wondr,5,Positive,1
tampil aplikasi lucu bangett aku sukaaa,5,Positive,1
lebih simple tampil tarik,5,Positive,1
proses bayar lalu wondr sangat cepat baik,5,Positive,1
banyak promo guna aplikasi wondr terima kasih bni,5,Positive,1
wondr beri mudah transaksi,5,Positive,1
aplikasi lebih tarik keren banget aplikasi baru wondr by bni,5,Positive,1
aplikasi bni mobile makin gak jelas verifikasi wajah udah luar ruang yg terang wajah lihat jelas malah bilang lihat wajah sudah ikut arah malah verifikasi lebih gampang pakai apk yg lama apk baru,1,Negative,0
aplikasi bagus sy sering guna bayar qris krn praktis,5,Positive,1
wwooonder banget lebih mudah lebih simple,5,Positive,1
baik,5,Positive,1
oke simpel,5,Positive,1
lebih mudah guna simple,5,Positive,1
lebih simple keren,5,Positive,1
bagusss tampil tarik transaksi cepatt,5,Positive,1
tampil tarik full colour buat transfer maupun isi e wallet cepet banget proses,5,Positive,1
transaksi lebih mudah,5,Positive,1
aplikasi nya sangat cepat tampil nya keren mudah bertansaksi,5,Positive,1
bagus mantap moga makin tingkat lebih mudah guna,5,Positive,1
sangat manfaat,5,Positive,1
fiturnya mantab lebih cepet koneksi seluruh produk baik simpan investasi kredit,5,Positive,1
bayar qris pake wodr cepet banget cuma 3 step selesai makiin sukses bni,5,Positive,1
tampil penuh warna lucu tarik sesuai zaman now semua lebih mudah pakai wonder,5,Positive,1
lebih simple,5,Positive,1
mudah praktis guna moga bni makin depan antara bank lain,5,Positive,1
sangat mudah guna banyak promo wondr by bni,5,Positive,1
sarana transaksi yg tepat,5,Positive,1
lebih mudah praktis,5,Positive,1
transaksi qris lebih mudah efisien,5,Positive,1
wondr oke banget praktis gak ribet,5,Positive,1
sangat mudah transaksi baik,5,Positive,1
mudah praktis simple baik,5,Positive,1
mudah guna cepat transaksi apa,5,Positive,1
tampil makin tarik fresh menu lebih informatif,5,Positive,1
tampil keren mudah guna nya,5,Positive,1
makin kualitas,5,Positive,1
mantaps lebih cepat nihh dbest lagh wondr bni,5,Positive,1
layan gak sopan kurang ramah di wirodeso,1,Negative,0
simple makin bagus mudah,5,Positive,1
bayar qris wonder cepet banget,5,Positive,1
lebih simple,5,Positive,1
markotop wondr teh sangat bantu transaksi kelola uang,5,Positive,1
mantap simpel,5,Positive,1
mantap lebih simple,5,Positive,1
lebih mudah praktis,5,Positive,1
aplikasi sangat mudah guna manfaat,5,Positive,1
lebih chic simple,5,Positive,1
1 fast quick bayar qris wondr cepet banget cuma 3 step selesai 2 easy to use tampil aplikasi lucu bangett loginnya jg gak ribet terima kasih wondr,5,Positive,1
mantap transaksi lebih gampang,5,Positive,1
aplikasi wondr canggih buat rekening waktu 5 menit langsung jadi,5,Positive,1
mantap lebih simple,5,Positive,1
mudah simpel pakai qris wonder bni,5,Positive,1
mantap lebih simpel mudah guna,5,Positive,1
sangat memuduhakan nasabah transaksi krn guna qris hanya masuk pin angka tampil mobile bankin nya sangat bagus,5,Positive,1
keren mantap makin gampang buat transaksi,5,Positive,1
mantap lebih cepat simple,5,Positive,1
oke banget simpel ga ribet,5,Positive,1
mudah transaksi cepat e-wallet qris tapcash,5,Positive,1
bayar2 pake qris dr wonder by bni cepet bgt ngelag,5,Positive,1
bayar qris pake wondr by bni jadi lebih mudah sat set wondr transaksi apa aja jadi wondrfull pakai wondr anti minder,5,Positive,1
mantab lebih mudah simple,5,Positive,1
interface design yg baik buat guna mudah bosan alur proses yg mudah erti,5,Positive,1
ter-baik mudah guna aplikasi ga loading2an makin banyak inovasi skr banyak promo2nya makin jaya,5,Positive,1
aplikasi yg mudah guna transaksi untuk top up tapcash sangat mudah,5,Positive,1
aplikasi sangat bagus lebih lengkap lebih praktis,5,Positive,1
keren banget nih transaksi jadi lebih mudah cepat ga pake lama sat set sat set selesai deh tampil jg eye catching bgt mantappu,5,Positive,1
tampil lebih trend lebih mudah transaksi,5,Positive,1
sarana transaksi yg simpel,5,Positive,1
wih mantap wondr keren lebih cepat akses mudah kali penggunaanya bayar qris wondr cepet banget cuma 3 step selesai kemarin coba bayar pln wondr cepet banget beda sama bank belah tampil aplikasi lucu bangett bukti transaksi langsung masuk by email,5,Positive,1
